time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
1.966,-0.464748503,0.292311635,-1.621386883,-0.980077781,0.570016615,0.898171496,-0.4647488930989047,0.29222551413298753,-1.621366019951796,-0.9800837932318537,0.5700184281787392,0.8981712864270749,0.059790964,-0.035786371,-0.076520338,0.121810342,-0.024080726,-0.120808036,0.05979142758571323,-0.035815731533648205,-0.07651117417287367,0.12180833511355518,-0.024083076383729515,-0.12080000419547508,2.973817620890995e-05,0.009199297374212628,-0.001815665090334928,0.00012425840996369009,-1.6956595526760113e-05,-1.3825586617777274e-08,0.6019248655022255,-0.1651650926401651,0.5058150355093334,0.6019142816870814,-0.16516045694182263,0.5058765239290572
1.967,-0.464688711,0.292275854,-1.621463401,-0.979955962,0.569992539,0.898050679,-0.46468909890642135,0.2921897075127483,-1.6214425249495856,-0.9799619664317109,0.5699943531460826,0.8980504701317422,0.05979375,-0.03577729,-0.076514155,0.121828861,-0.024072669,-0.120824331,0.059794192483343715,-0.0358066202392343,-0.07650499778964312,0.12182680014284719,-0.02407503265652737,-0.12081629533262205,2.9940975262987557e-05,0.009201253509855262,-0.001816599398857477,0.00012421034852236335,-1.6959632562109014e-05,-1.624861683424689e-08,0.6019247370923289,-0.16511488451239711,0.5058151116825613,0.6019141522257142,-0.16511024667608,0.5058766211900375
1.968,-0.464628916,0.292240081,-1.621539912,-0.979834123,0.56996847,0.897929847,-0.4646293019488219,0.2921539100047,-1.6215190237738026,-0.979840121163439,0.5699702861619474,0.8979296375362331,0.059796536,-0.035768208,-0.076507974,0.121847383,-0.024064607,-0.12084063,0.059796957599424,-0.035797508048322456,-0.07649882421707883,0.12184526827180901,-0.024066984135170007,-0.1208325955091357,3.016289371007841e-05,0.009203100496449623,-0.0018174546225300237,0.0001241927251629249,-1.6973051889983617e-05,-1.4367968482753593e-08,0.6019246088255802,-0.1650646762811871,0.5058151889588176,0.6019140227896799,-0.16506003646458833,0.5058767183940109
1.969,-0.464569118,0.292204317,-1.621616417,-0.979712267,0.56994441,0.897808998,-0.46456950222589694,0.2921181216097167,-1.6215955164271767,-0.9797182574235186,0.5699462272299656,0.8978087886407969,0.059799322,-0.035759126,-0.076501795,0.121865908,-0.024056542,-0.120856931,0.05979972292498556,-0.03578839498330108,-0.07649265337399781,0.12186373992035811,-0.0240589319818319,-0.12084889543617745,3.0404089982061233e-05,0.009204918694353248,-0.001818311841901732,0.00012414462965507078,-1.697730874022224e-05,-1.4767496548939701e-08,0.6019244804676023,-0.16501446794256655,0.5058152660625396,0.6019138933790346,-0.1650098263074077,0.5058768155405805
1.97,-0.464509317,0.292168563,-1.621692915,-0.979590392,0.569920357,0.897688133,-0.46450969973736667,0.29208234232865715,-1.6216720029123677,-0.9795963752092713,0.5699221763545916,0.8976879234413492,0.059802109,-0.035750044,-0.076495618,0.121884436,-0.024048473,-0.120873236,0.059802488530291395,-0.035779281059527754,-0.07648648519103432,0.12188221424722537,-0.02405087537396877,-0.12086519944780753,3.0683130840952755e-05,0.009206808324839083,-0.0018190919540284067,0.00012410769097656593,-1.6992358932094512e-05,-1.4248222767188042e-08,0.601924352497465,-0.16496425971625542,0.5058153429315103,0.6019137639937958,-0.1649596162045408,0.5058769126293459
1.971,-0.464449514,0.292132817,-1.621769408,-0.979468498,0.569896313,0.897567252,-0.46444989448288815,0.2920465721625037,-1.6217484832317353,-0.9794744745181705,0.5698981335389817,0.8975670419360605,0.059804895,-0.035740962,-0.076489444,0.121902967,-0.024040399,-0.120889543,0.05980525447854517,-0.03577016615347263,-0.0764803193674837,0.12190069110085755,-0.024042815609976006,-0.12088150528861123,3.085871791055905e-05,0.00920856681908333,-0.0018199755814418683,0.00012408216169429442,-1.699708482878065e-05,-1.2825092705615053e-08,0.6019242240858411,-0.1649140517102108,0.5058154200234768,0.6019136346340507,-0.16490940615610225,0.5058770096598649
1.972,-0.464389707,0.292097081,-1.621845894,-0.979346586,0.569872276,0.897446354,-0.46439008646230684,0.29201081111203453,-1.6218249573881822,-0.9793525553466313,0.5698740987877787,0.897446144124075,0.059807683,-0.035731879,-0.076483273,0.1219215,-0.024032322,-0.120905854,0.0598080205813067,-0.03576105046913339,-0.07647415644694217,0.12191917153918946,-0.024034751202913162,-0.12089781198556249,3.119460455142109e-05,0.009210418179212837,-0.0018207937943486296,0.00012404385424766295,-1.7013276330576227e-05,-1.3733380083147437e-08,0.6019240961537801,-0.1648638432709227,0.5058154967670874,0.6019135052998061,-0.16485919616207853,0.5058771066317943
1.973,-0.464329898,0.292061353,-1.621922374,-0.979224655,0.569848248,0.89732544,-0.46433027567524665,0.2919750591781745,-1.6219014253841952,-0.9792306176921096,0.5698500721040178,0.8973252300003305,0.05981047,-0.035722795,-0.076477104,0.121940037,-0.024024242,-0.120922168,0.05981078706016304,-0.03575193386000568,-0.076467996012942,0.12193765452172409,-0.024026683760858657,-0.1209141237445073,3.1426321402405755e-05,0.009212159382664675,-0.0018216170573044366,0.00012401879874418542,-1.702015974900696e-05,-1.3541430787800145e-08,0.6019239679537086,-0.1648136351404545,0.5058155741831795,0.6019133759911257,-0.16480898622255827,0.5058772035446641
1.974,-0.464270087,0.292025635,-1.621998848,-0.979102706,0.569824228,0.89720451,-0.4642704621214787,0.29193931636174547,-1.6219778872224815,-0.9791086615513471,0.5698260534919376,0.8972042995615656,0.059813258,-0.035713712,-0.076470937,0.121958576,-0.024016157,-0.120938484,0.05981355376796329,-0.03574281642905073,-0.0764618382863358,0.12195614076254345,-0.024018612080240493,-0.12093043876492883,3.159678860553683e-05,0.009213952406467996,-0.0018224416201122473,0.00012398150185471968,-1.7027379255879493e-05,-1.2303502325838933e-08,0.6019238397304316,-0.16476342761452792,0.5058156508688536,0.6019132467080452,-0.16475877633755567,0.5058773003981295
1.975,-0.464210272,0.291989926,-1.622075316,-0.978980738,0.569800216,0.897083563,-0.46421064580079313,0.2919035826636064,-1.6220543429056815,-0.9789866869213464,0.5698020429557534,0.8970833528070934,0.059816046,-0.035704627,-0.076464772,0.121977118,-0.024008068,-0.120954804,0.05981632068556582,-0.035733698139087874,-0.07645568320005405,0.1219746300007891,-0.024010536184117137,-0.12094675447211142,3.1886367998779086e-05,0.009215756421119825,-0.0018232683446222087,0.00012395442535020895,-1.703546547602089e-05,-1.3383511179299043e-08,0.6019237117279698,-0.16471321935582858,0.5058157275519111,0.6019131174505962,-0.1647085665071215,0.5058773971918197
1.976,-0.464150454,0.291954226,-1.622151778,-0.978858751,0.569776212,0.8969626,-0.4641508267129005,0.29186785808463145,-1.6221307924364299,-0.9788646937990174,0.5697780404995128,0.8969623897309668,0.059818835,-0.035695543,-0.07645861,0.121995664,-0.023999976,-0.120971127,0.05981908789266941,-0.03572457897494539,-0.07644953074842122,0.1219931223290153,-0.02400245624072251,-0.12096307612666529,3.221343666051646e-05,0.009217511035761183,-0.001824113110878045,0.00012393932231830052,-1.704487476675981e-05,-1.3262766888066905e-08,0.6019235837815616,-0.16466301096714633,0.5058158042330763,0.6019129882188337,-0.16465835673126952,0.5058774939253585
1.977,-0.464090634,0.291918535,-1.622228233,-0.978736746,0.569752216,0.896841621,-0.4640910048575139,0.2918321426256415,-1.622207235817484,-0.9787426821809532,0.5697540461271626,0.8968414103296166,0.059821624,-0.035686458,-0.076452451,0.122014212,-0.02399188,-0.120987453,0.059821855386574176,-0.03571545898997358,-0.07644338105397082,0.12201161806421057,-0.023994372350099814,-0.12097940135017195,3.245801990847674e-05,0.009219257235319606,-0.0018248937377489671,0.0001239114906413652,-1.7055096576035558e-05,-1.2120836162532434e-08,0.6019234558266234,-0.16461280319267138,0.505815881246028,0.6019128590128053,-0.16460814700999124,0.5058775905983774
1.978,-0.464030811,0.291882853,-1.622304683,-0.978614723,0.569728228,0.896720625,-0.4640311802343606,0.29179643628750157,-1.6222836730513863,-0.9786206520642166,0.5697300598424727,0.8967204146022311,0.059824413,-0.035677373,-0.076446293,0.122032762,-0.02398378,-0.121003782,0.05982462315333713,-0.03570633813990346,-0.0764372339024503,0.1220301167366361,-0.02398628468994543,-0.12099572738553234,3.272036931609157e-05,0.009220974047911973,-0.0018257414498958902,0.0001238718110596615,-1.7066079754388466e-05,-1.317585045845785e-08,0.6019233276812626,-0.16456259525777445,0.5058159576953768,0.6019127298325659,-0.16455793734334956,0.5058776872105104
1.979,-0.463970985,0.29184718,-1.622381126,-0.978492681,0.569704248,0.896599613,-0.4639713528431589,0.29176073907099975,-1.6223601041408704,-0.9784986034459435,0.5697060816491825,0.8965994025431074,0.059827203,-0.035668287,-0.076440138,0.122051316,-0.023975676,-0.121020114,0.05982739120169012,-0.035697216501828374,-0.07643108948411484,0.12204861827298513,-0.023978193290215076,-0.1210120591236772,3.302028208543306e-05,0.009222682936590593,-0.0018265249845359488,0.00012384437290077766,-1.7077846717384465e-05,-1.3019428084515343e-08,0.6019231997655836,-0.16451238728219675,0.5058160345930223,0.6019126006781218,-0.16450772773138617,0.5058777837613442
1.98,-0.463911157,0.291811516,-1.622457563,-0.97837062,0.569680276,0.896478585,-0.4639115226835916,0.29172505097697427,-1.6224365290884997,-0.9783765363232749,0.5696821115508397,0.8964783741493018,0.059829993,-0.035659201,-0.076433986,0.122069873,-0.023967568,-0.121036449,0.0598301595672762,-0.03568809402547345,-0.07642494762925463,0.12206712266863587,-0.023970098342806532,-0.12102839380566627,3.3237013633419243e-05,0.009224362812041836,-0.0018273268519517494,0.00012382712822739395,-1.709033699330738e-05,-1.1863451995219905e-08,0.6019230717418377,-0.16446217978196265,0.5058161114916407,0.6019124715495217,-0.16445751817415655,0.5058778802504977
1.981,-0.463851325,0.291775862,-1.622533994,-0.978248541,0.569656313,0.89635754,-0.4638516897554484,0.2916893720062149,-1.6225129478969906,-0.9782544506927965,0.569658149551099,0.8963573294195862,0.059832783,-0.035650115,-0.076427836,0.122088432,-0.023959456,-0.121052788,0.05983292814321725,-0.03567897075934236,-0.07641880849105089,0.12208563047845207,-0.023961999740747194,-0.12104472971550587,3.357268049508644e-05,0.009226114565354798,-0.0018281283839425289,0.00012379689902500268,-1.7093640616173966e-05,-1.2921518210973183e-08,0.6019229440247293,-0.16441197160739837,0.5058161877295928,0.6019123424468029,-0.16440730867172468,0.5058779766776211
1.982,-0.463791491,0.291740216,-1.622610419,-0.978126444,0.569632358,0.896236479,-0.4637918540583895,0.29165370215958286,-1.6225893605689214,-0.9781323465516769,0.5696341956544115,0.8962362683483175,0.059835574,-0.035641028,-0.076421688,0.122106994,-0.02395134,-0.121069129,0.05983569705884607,-0.035669846632077506,-0.07641267193089622,0.12210414111959177,-0.023953896687433997,-0.1210610712687445,3.3844662030574346e-05,0.009227756683263671,-0.0018289315919379767,0.00012375679435391862,-1.7098200398297028e-05,-1.2663452814143383e-08,0.601922815967396,-0.16436176388492016,0.5058162644667439,0.601912213370017,-0.16435709922406225,0.5058780730423683
1.983,-0.463731654,0.29170458,-1.622686837,-0.978004327,0.56960841,0.896115402,-0.463732015592116,0.29161804143784803,-1.622665767106951,-0.978010223897242,0.5696102498651098,0.896115190932929,0.059838365,-0.035631941,-0.076415542,0.12212556,-0.023943221,-0.121085473,0.0598384662735215,-0.03566072173483107,-0.07640653802958673,0.12212265443489988,-0.023945789301729584,-0.12107741538842091,3.413374117272605e-05,0.0092294709118175,-0.0018296549705285603,0.00012374907504150712,-1.7114500233414084e-05,-1.1407713530475807e-08,0.601922688372511,-0.16431155623094204,0.5058163410936949,0.6019120843191685,-0.16430688983117023,0.5058781693443866
1.984,-0.463671814,0.291668952,-1.62276325,-0.977882192,0.569584471,0.895994308,-0.46367217435633207,0.2915823898418999,-1.6227421675135185,-0.977888082726296,0.5695863121862569,0.8959940971726789,0.059841156,-0.035622854,-0.076409399,0.122144128,-0.023935097,-0.121101821,0.059841235783946546,-0.03565159594813693,-0.07640040656746624,0.12214117094603742,-0.023937678852843845,-0.12109376025017228,3.4439954274267937e-05,0.00923105477274866,-0.0018304778390578758,0.00012372863384468857,-1.7120936147089344e-05,-1.2378022747894286e-08,0.6019225604285748,-0.16426134826129973,0.5058164178378515,0.6019119552943566,-0.16425668049315437,0.5058782655833272
1.985,-0.463611972,0.291633334,-1.622839656,-0.977760039,0.56956054,0.895873198,-0.46361233035076843,0.2915467473724441,-1.6228185617914592,-0.9777659230355337,0.5695623826220866,0.8958729870616706,0.059843948,-0.035613766,-0.076403259,0.122162699,-0.02392697,-0.121118171,0.05984400556362377,-0.03564246945575781,-0.07639427794068898,0.12215969076239784,-0.023929564170303858,-0.12111011100822974,3.468380436938423e-05,0.009232731870745803,-0.0018312336322399148,0.00012369718587829093,-1.7129135713856228e-05,-1.1984353542882097e-08,0.6019224326363277,-0.16421114099207096,0.5058164943076628,0.6019118262955864,-0.16420647120998744,0.5058783617588634
1.986,-0.463552127,0.291597725,-1.622916056,-0.977637867,0.569536617,0.895752072,-0.46355248357514295,0.2915111140303148,-1.6228949499432919,-0.9776437448221651,0.5695384611765354,0.8957518605975785,0.05984674,-0.035604678,-0.07639712,0.122181272,-0.023918839,-0.121134525,0.059846775625465636,-0.035633342129292284,-0.07638815183272096,0.12217821336860589,-0.023921445551161435,-0.12112646409210108,3.4945004984132666e-05,0.009234379554360905,-0.0018319752131150668,0.00012367370609023265,-1.7138489772987667e-05,-1.0665367542461715e-08,0.6019223049010423,-0.1641609336013782,0.505816570782792,0.6019116973229025,-0.16415626198172478,0.505878457870655
1.987,-0.463492278,0.291562124,-1.62299245,-0.977515676,0.569512702,0.895630929,-0.4634926340291698,0.29147548981633525,-1.6229713319715338,-0.9775215480832796,0.5695145478534039,0.895630717780044,0.059849532,-0.035595589,-0.076390984,0.122199849,-0.023910704,-0.121150881,0.059849545973173296,-0.0356242139795523,-0.07638202824198877,0.12219673888544486,-0.023913323131409522,-0.12114281753452774,3.53234535152569e-05,0.009235917957518547,-0.0018327344054724914,0.00012366189470275346,-1.7148968334273693e-05,-1.1417369870647714e-08,0.6019221772278265,-0.16411072540867008,0.5058166478757476,0.6019115683763575,-0.16410605280842375,0.5058785539183733
1.988,-0.463432428,0.291526533,-1.623068838,-0.977393467,0.569488796,0.89550977,-0.4634327817125056,0.29143987473123534,-1.6230477078788539,-0.9773993328157452,0.5694906426563264,0.8955095586038654,0.059852325,-0.0355865,-0.076384851,0.122218428,-0.023902565,-0.12116724,0.05985231666416209,-0.035615085099935696,-0.07637590732009321,0.12221526753437266,-0.023905197077534746,-0.12115917617865896,3.553796732003178e-05,0.009237528875177814,-0.0018335085701990383,0.00012363724615954697,-1.715052449672433e-05,-1.091730349123131e-08,0.6019220493691784,-0.16406051835331265,0.5058167243132041,0.6019114394559884,-0.1640558436900883,0.5058786499016935
1.989,-0.463372574,0.291490951,-1.62314522,-0.97727124,0.569464897,0.895388595,-0.4633729266249327,0.29140426877577774,-1.6231240776679376,-0.977277099016373,0.5694667455900649,0.895388383066577,0.059855118,-0.035577411,-0.07637872,0.122237011,-0.023894422,-0.121183603,0.059855087572968924,-0.035605955457613074,-0.07636978908372467,0.12223379937214233,-0.02389706626144027,-0.12117553728844516,3.587103389129931e-05,0.009239111574487063,-0.0018342812253977492,0.00012360358317667353,-1.716376992898748e-05,-9.456655287731768e-09,0.6019219216584405,-0.16401031071244404,0.5058168005782764,0.6019113105618177,-0.16400563462670545,0.5058787458203436
1.99,-0.463312717,0.291455379,-1.623221596,-0.977148993,0.569441007,0.895267403,-0.46331306876608996,0.2913686719507171,-1.6232004413413772,-0.9771548466826148,0.5694428566579153,0.8952671911684408,0.059857911,-0.035568321,-0.076372591,0.122255596,-0.023886276,-0.121199969,0.05985785884270192,-0.0355968250606563,-0.0763636734396079,0.12225233375830487,-0.023888932149625435,-0.12119189813625296,3.6219754959432304e-05,0.009240786141418988,-0.0018350536561013708,0.00012359813568510458,-1.7168504340043383e-05,-1.017442221584728e-08,0.6019217942372864,-0.16396010289774918,0.5058168764196761,0.6019111816938599,-0.16395542561833712,0.5058788416739288
1.991,-0.463252858,0.291419815,-1.623297965,-0.977026728,0.569417125,0.895146195,-0.46325320813567566,0.29133308425687576,-1.6232767989018146,-0.9770325758110209,0.5694189758642425,0.8951459829040411,0.059860705,-0.035559231,-0.076366465,0.122274184,-0.023878125,-0.121216337,0.059860630414319695,-0.035587693841318956,-0.0763575604374758,0.12227087159386162,-0.023880793672733006,-0.12120826439963875,3.6505281173632165e-05,0.009242331138805543,-0.0018357608552075355,0.0001235810326940534,-1.7174306058860556e-05,-9.520152178810155e-09,0.6019216666505525,-0.16390989562950226,0.5058169532146068,0.6019110528521873,-0.16390521666494753,0.5058789374621642
1.992,-0.463192996,0.29138426,-1.623374329,-0.976904445,0.569393251,0.89502497,-0.4631933447333968,0.2912975056950275,-1.6233531503517724,-0.9769102863986134,0.5693951032131758,0.8950247582714997,0.059863499,-0.03555014,-0.076360341,0.122292775,-0.023869971,-0.121232709,0.059863402278892065,-0.035578561848280586,-0.07635144995781062,0.12228941240744447,-0.023872651066706444,-0.12122463254135303,3.6807761835816466e-05,0.009243867462863098,-0.0018365485332374476,0.00012355315738071804,-1.7182098404015106e-05,-1.093119089357056e-08,0.6019215388744211,-0.16385968821277508,0.5058170294559748,0.6019109240368498,-0.16385500776655737,0.5058790331847791
