index,vel,pos,tau,tcpPose_m
56,[-0.0575959,0.00261799,0.0663225,-0.214675,-0.020944,0.207345][-0.218722,0.277513,-1.64687,-0.571301,0.413426,0.532107][-0.05607,0.17136,-0.1826,0.0034,0.0014,0.014][-4.57262e-05,-0.000260107,1,0.640598,8.54874e-05,1,0.000260111,-0.00216326,-1,8.54993e-05,-4.57039e-05,0.538405,0,0,0,1]
57,[-0.0575959,0.00261799,0.0663225,-0.207345,-0.0198968,0.19792][-0.218781,0.277516,-1.6468,-0.571513,0.413405,0.532309][-0.05229,0.16947,-0.17215,0.0126,0.0024,0.0204][-4.3982e-05,-0.000264632,1,0.640598,8.00657e-05,1,0.000264636,-0.00220996,-1,8.00774e-05,-4.39609e-05,0.538406,0,0,0,1]
58,[-0.0584685,0.00261799,0.0654498,-0.191637,-0.0188496,0.200015][-0.21884,0.277519,-1.64673,-0.571714,0.413385,0.53251][-0.05418,0.16632,-0.17765,-0.0026,0.0032,0.0278][-4.03218e-05,-0.000265219,1,0.640598,8.27692e-05,1,0.000265222,-0.00225671,-1,8.27799e-05,-4.02999e-05,0.538407,0,0,0,1]
59,[-0.0593412,0.00261799,0.0637045,-0.19792,-0.0178024,0.210487][-0.218899,0.277522,-1.64667,-0.571915,0.413366,0.532718][-0.04914,0.16569,-0.1804,-0.0116,0.0048,0.017][-3.6396e-05,-0.000265273,1,0.640597,9.36833e-05,1,0.000265276,-0.0023039,-1,9.36929e-05,-3.63712e-05,0.538409,0,0,0,1]
60,[-0.0593412,0.00174533,0.0654498,-0.201062,-0.0198968,0.210487][-0.218958,0.277524,-1.6466,-0.572117,0.413346,0.532927][-0.06426,0.16443,-0.18535,-0.0082,0.0046,0.0142][-3.31385e-05,-0.000266683,1,0.640597,0.000103974,1,0.000266686,-0.00235038,-1,0.000103982,-3.31108e-05,0.53841,0,0,0,1]
61,[-0.0602139,0.00261799,0.0654498,-0.213628,-0.0178024,0.20944][-0.219018,0.277527,-1.64654,-0.572326,0.413328,0.533139][-0.05544,0.16632,-0.18205,-0.0024,0.005,0.0082][-3.03378e-05,-0.000269854,1,0.640596,0.000109787,1,0.000269858,-0.0023978,-1,0.000109795,-3.03082e-05,0.538411,0,0,0,1]
62,[-0.0610865,0.00174533,0.0654498,-0.213628,-0.0178024,0.198968][-0.219079,0.27753,-1.64647,-0.572539,0.413309,0.533341][-0.04536,0.16443,-0.187,0.0082,0.0056,0.0216][-2.91085e-05,-0.000272939,1,0.640595,0.000103628,1,0.000272942,-0.00244618,-1,0.000103635,-2.90803e-05,0.538411,0,0,0,1]
63,[-0.0602139,0.00174533,0.0654498,-0.203156,-0.0178024,0.200015][-0.219139,0.277533,-1.64641,-0.572745,0.41329,0.533541][-0.04977,0.16632,-0.1782,-0.0002,0.0058,0.0292][-2.58994e-05,-0.000273882,1,0.640595,0.000100779,1,0.000273885,-0.00249418,-1,0.000100786,-2.58718e-05,0.538412,0,0,0,1]
64,[-0.0628319,0.00261799,0.0645772,-0.206298,-0.0188496,0.198968][-0.219202,0.277536,-1.64634,-0.57295,0.413271,0.533742][-0.03906,0.16632,-0.1804,-0.008,0.0056,0.0236][-2.34061e-05,-0.000272072,1,0.640594,0.000100809,1,0.000272074,-0.00254344,-1,0.000100816,-2.33786e-05,0.538412,0,0,0,1]
65,[-0.0637045,0.00261799,0.0637045,-0.210487,-0.0178024,0.20944][-0.219266,0.277539,-1.64628,-0.573158,0.413252,0.533949][-0.03087,0.16758,-0.18645,-0.0006,0.0052,0.0198][-2.26718e-05,-0.000270496,1,0.640593,0.000104055,1,0.000270498,-0.00259353,-1,0.000104061,-2.26437e-05,0.538412,0,0,0,1]
